0,1,2,3,4,5,6,7,8,9,label
-1.5283366649937193,-1.2537723204970144,-1.4245274588384051,-0.6617842370323335,-1.2925698992397865,-1.1503412056664455,-0.8899787657058906,-1.4525253161683052,-0.32581262855406745,-0.8222684933302715,1
-0.6823362863013597,-0.5503206499797723,-1.176686494436478,-0.5612899210457575,-0.581473609840351,-0.14366231704613888,-1.0635789112976723,-0.5842886183879824,-1.0991929489847538,-0.6842904868833022,0
-0.2519945048076727,0.22954043641030744,-1.5269146958660316,-1.086064514988358,-0.6218073767014641,-0.4592915526572775,-1.4909675275274326,-0.816999433376636,-1.3792535469775762,-0.7577653960477676,0
-2.033263022047346,-1.4854472867954551,1.849203787564066,-1.6230295753315511,-1.2963165402757135,-1.1718575119756485,-0.4534127157659571,-1.0586417312443328,-0.7392847888670759,-1.0672938563861354,1
-0.9094311369470933,-1.6143017682735863,-1.5782645574233003,-1.0741702567756932,-0.5899773772300753,-1.1101569931328468,-1.6532511164802166,-0.7592171859951062,-1.3284958212149944,-1.1085426125374491,0
0.9911079087066615,1.0855322573023698,-1.3335374287190984,0.49678797639624606,-0.5027433182870633,0.08590097667731074,-1.417573837159972,-0.0017180017023098308,-0.9596549823483774,-0.3649442391937569,0
-1.1087877643758401,-1.1669082405498323,-0.9646177867401659,-1.471794148049252,-0.717406131693117,-1.2168678274334885,-0.8046139655977348,-1.0862490312189703,-0.9842793104537608,-1.1284464823716687,1
-1.6619696021637622,-1.1800543958644456,-0.6327390511258185,-1.1109403918664775,-1.131820194599773,-1.0127166818485904,-0.6794456212071797,-1.221549570336273,-0.9897196982941695,-1.1834073992790892,1
-1.6913447844614555,-1.900687912674361,-0.831759089067297,-1.5823379990299087,-1.0882772581510527,-1.0491737396099465,-0.4803740206904503,-0.842963937703034,-0.7267828339306277,-1.3063390133362671,1
-0.8458708943786952,-0.6726615288721156,-1.1642027929733374,-0.8265257334360899,-0.36272053767500956,-0.03454701267740166,-0.9716279440958834,-0.4327235750600489,-0.7968056098334959,-0.23085375163869876,0
-0.8961536700961218,-0.7862708911460327,-1.6761247913161352,-0.3895170693853139,-0.7005250632944683,-0.231890413626853,-1.1668818352256618,-0.469017027807295,-1.263855246435689,-0.5225685259354392,0
-0.5115621580498515,-0.5703035664771368,-1.291200884821204,-0.664928354228163,-0.452672670175029,-0.9094579923435598,-0.6853345561850809,-0.5376034467851667,-0.5825240483532778,-0.5725867894191319,0
-1.631402933039132,-1.217833291099376,-0.009275471679536355,-0.9844551088036365,-0.8846963973787384,-0.7945956984252058,-0.6113625275863577,-1.3222462488361566,-0.184340556760707,-0.6762350548479705,1
-1.139887208801051,-0.5685399749869764,-1.0453524945444659,-1.0867706457615247,-1.2357243793710375,-1.2395648080408102,-0.74788793994219,-1.0916287887646081,-0.7217561549278739,-0.6934782374745849,1
-1.9000631887272383,-1.6321963967619895,-1.5799825545450854,-1.6234619632992715,-1.3997670774255195,-1.2754107355660818,-0.8154537089694103,-0.8462150128473692,-0.8377739139177147,-1.4603367817300439,1
-1.6788634260185005,-1.5875093193560394,-1.3850334189385798,-1.6839923655057687,-1.4987226042236887,-1.3817776859195796,-0.05509837804173428,-1.4615100544825248,-0.11160377286555154,-1.3053400971366704,1
-0.6811842326072054,0.05097193255975877,-1.118886708873997,-1.1105829565010001,-0.288863581608785,-0.1357310936029202,-1.2264599512901035,-0.8340415000443334,-1.2395301682970445,-0.42008293325298435,0
-1.7943602572801491,-1.7360556298766836,-1.161229796780681,-1.1970015173798236,-1.2440817248719667,-1.6860794982571614,-0.4406148145496971,-1.103093593513461,-0.7096764009121518,-1.135090565199713,1
-1.3751546273348252,-2.0654436880130973,-1.3038358525014444,-1.3426432534230928,-1.148679706927132,-1.594607086655472,-0.14002595329610823,-1.385579961648149,-0.29405107751097387,-1.493730481440601,1
-1.8314432573550865,-1.835172085176779,-0.9035922590943847,-1.0384211123381455,-1.4690293074207077,-1.0576948428273856,-0.6074519114928463,-1.1204283606353733,-0.41799631753290656,-1.1710272484742912,1
-0.9775210400407676,-0.6288183852439085,-1.2515980277096763,-0.5433066565362169,-0.21967549012956875,-0.29696634403660227,-0.7349387295185731,-0.4556675837963768,-0.8742059215656336,-0.3098754497295867,0
-1.5740490178023065,-1.1226025991617543,-1.9488946849519486,-1.1839075600676487,-0.5807993587616936,-0.3082767526706115,-1.1939530098133078,-0.1407005457798464,-0.9890383652745953,-1.171510322835755,0
-0.562543710223029,-0.5632211152718565,-1.0754203163205567,-1.0412082409971908,-0.4113737270362569,-0.03719509045982035,-1.0612180284621648,-0.015869308215809393,-0.7402017051846169,-0.028998178389415992,0
-1.535002748852242,-1.7016483637186772,-0.7431815319445807,-1.0001404221825259,-1.093198346327057,-0.8714667411997478,0.15971628406231447,-0.6796824043197133,-0.03374327321402937,-0.9455296269708926,1
-0.052399376712307,-0.7035280316363843,-0.7662657164104357,0.6005938423056998,0.24203096618073314,0.0050273939939277385,-0.9218608800369492,-0.15958782585838507,-1.3089486359904519,0.5711723712125667,0
-1.0783188613056598,-1.1319777332293859,-1.7487580068250856,-0.7315965012199442,-1.2385393998996084,-1.0005627926107816,-1.3899926913217897,-0.7483671038278806,-1.0391372361208944,-0.9192528710997083,0
-0.7884083068003827,-0.9621721742616518,-1.45681219704416,-0.8965146269742095,-0.9135382207640883,-0.8010823361982875,-1.0795130091305858,-0.9150719781667639,-1.325147483188288,-0.5628180191945351,0
-0.7313723521671861,-0.6402999212794569,-1.6014393159861917,-0.44500589521143596,-0.300675491847003,-1.1357873619461205,-0.7325423413753149,-0.22906429371621542,-1.339621694005261,-0.7449594667473546,0
-1.6422734502925445,-1.6690340812484932,-0.5086146242529016,-1.173713943077381,-1.0203872245243846,-0.7203866346695281,-0.42496315935757323,-1.127171368641289,-0.06456249153433267,-1.066802644079655,1
-0.723797725438516,-0.6605752581604821,-1.5071209982582408,-0.1705152103535246,0.2165125880805009,-0.6131772870093147,-1.3116387628436084,0.08519662556085679,-1.3427683579008007,-0.147809391951795,0
-2.0922694176672056,-1.477345653348715,-0.8991756662461687,-1.4920679389362186,-1.5823709220800843,-1.0093441089622843,-0.7524774977111307,-0.8096703982139396,-0.4555694718186349,-1.3585755992118835,1
-2.3618726383663478,-1.5849646182964834,-1.625113198913553,-1.2666981299234126,-1.9110465902086888,-1.3294684506725498,-1.458224683728899,-1.0650148401272348,-0.7240736721790578,-1.2682920029292948,1
-2.2740696175123154,-1.3136273511246337,-0.728201550437695,-0.7928257990397958,-1.7252165290814048,-0.9708027853873659,-1.8189798041789225,-0.8359545812449384,-0.8050106286741364,-0.9161212225390053,1
-2.3265904471751027,-1.6766981843001194,-1.5665862139937299,-1.168587842597131,-0.8688609995333453,-1.0627276742563747,-0.673908152980488,-1.1388508418528096,-0.9855144116314227,-0.0929414922966789,0
-1.3632285285832006,-1.5492150319499725,-1.273122276618631,-1.1294946176921017,-1.1207428881459733,-1.1975552183919826,-1.3863837659276532,-0.9278080333642664,-0.757923309636335,-1.2257188677912616,1
-2.2939158491762286,-1.9353546905675192,-1.8378137183107206,-1.5392389713961672,-0.03168736497234723,-1.8307593706996323,-0.816171376499981,-1.650418312682791,-1.281750092927466,-0.9000735357236637,0
-1.8515093684530413,-0.2361829648616195,-0.2924667722218939,0.4858727806540477,-1.6243198124862748,-1.160217132787237,-1.3377115365287977,-0.7309043855507045,-0.25136979286167294,-1.4382437315089758,1
-2.088593653648737,-1.1036564271117155,0.7367303693916899,0.36402963234578706,-1.552642328093195,-0.9887134511096213,-0.7957043447270371,-0.6238777481068656,-0.1831902037099252,-0.9884360292945471,1
-1.9188928552338558,-1.4453564673828614,-1.1802172048107766,-0.3987029758283847,-1.3268168379922212,-1.1062155332931074,-1.4109185945721017,-1.238978699866618,-0.8161165551672591,-1.0934492535338551,1
-2.109667774355705,-1.8473792277324725,-1.7969101534340515,-1.1729894896985118,-0.7787942789062727,-1.4828496224314176,-1.1965003554729685,-1.2732519771934683,-1.2722718080571467,-0.4955583919617273,0
-1.5680667206660572,-1.1205441066865602,-1.5081200679295532,-1.4432057444121504,0.6119828286475276,-1.043768155427629,-0.5964529128016469,-0.7685966718664462,-0.8385150629040781,-0.5265700817157424,0
-1.9385858116154018,-0.938581729783017,-0.9035388020542808,0.011706616617949956,-0.8942502494320814,-1.1790742839324726,-1.211515945187226,-0.8868676285501215,-0.04545611679250463,-0.9837560969608387,1
-1.2263066744742326,-0.986795753776836,-0.7054844966114434,-0.5893780617451284,-1.3292665995157287,-1.4149518160697292,-1.6089064329534486,-0.7200624630809216,-0.8693812816034048,-1.1257602881461182,1
-2.135031144299526,-1.8332561838103187,-1.6695979673778292,-1.1029124625744988,-0.9703786686916906,-1.243952953235903,-0.7313027897988563,-1.4420035134802482,-1.014257600205222,-0.4030936537045273,0
-0.7399220123010252,0.03303644701153008,-0.37269027252418874,-0.7989826516777555,0.09224479537763348,-0.32652036328739137,-0.2537402136663487,-0.02620728705485518,-0.8138414079754032,-0.07402659492499905,0
-2.076332368851021,-1.618211318450305,-1.0309971480807698,-1.0208552376565743,-0.6224930671461449,-1.4052347647604673,-0.2513423343114641,-1.39591838882135,-1.2038267399944855,-0.371697988220063,0
2.4189903376791015,1.7586174396611174,0.5810316133176245,0.19614286091079305,-0.5950240099715263,1.8570854851919203,-1.1003971675733286,1.0125951778355138,0.3062171462909076,-1.1607308749041985,1
-1.869525837796985,-1.8480540308396949,-1.6201755928700334,-1.6152917822662523,-1.027202132472531,-1.3565340884192745,-0.835536629882678,-1.295738917764919,-1.2526408105524929,-0.5395851298782313,0
-1.8182109382146812,-0.7060008638246806,-0.48639974949717824,-0.018127017402595022,-1.0683166766691967,-0.99003862850141,-1.4326659488260323,-0.5303713189388254,-0.016229388368413016,-0.8918424649508229,1
-1.8760251089992248,-1.1577103550566423,-0.37362829517388313,-0.13198801310035244,-1.180906675635156,-0.726969728547026,-1.1073127890170817,-0.8793089198257165,-0.6933640520711338,-1.095821880392892,1
-1.9867864655480336,-1.7857917647637644,-1.3235847746633929,-1.1014753727973425,-0.8964627186709596,-1.457498306957737,-0.12612634251096222,-1.1688274224057875,-1.3608129782586307,0.022635966740002407,0
-1.895850369520028,-1.180281944231036,-0.9245655312290161,-0.9514991253688576,-2.116190264404352,-1.349421633500176,-1.0525707476245472,-0.3995486964743465,-0.819730864307829,-0.844986875683566,1
-2.4296159153547334,-1.701993115215897,-1.4819923450742172,-1.070777281831033,-0.1419831166221374,-1.0038106974025334,-0.40822989757295564,-1.533783894680639,-1.046316601007874,-0.29144357185187003,0
-1.7262585090258877,-1.7828014760618924,-1.772007266723526,-1.6459988981955658,0.33846252148547873,-1.3842128953894979,-0.2946788305626828,-1.440290556782199,-1.5644635452451456,-0.3926872570997064,0
-2.423825097667419,-1.3817495771862227,-0.857389536957409,-1.5236984415528267,-1.366137038127752,-1.2504754492296946,-1.4563092877080652,-1.029435127343001,-1.1021454065156342,-1.4710532673638013,1
-2.453804118103757,-2.2110200047400252,-1.060306312189191,-1.4757804497977811,0.16736030547498254,-1.6564257881655342,-0.16883452351794248,-1.359041490614065,-1.2621301209721785,-0.5482534769542484,0
-2.0052158168357277,-1.8751202074370883,-1.7002699652333673,-1.4825637009667851,-0.26529025777254045,-1.4876660327822082,-1.2810231894468243,-1.4250375657980128,-1.2406257157032492,-0.5531110134385246,0
-1.5638558283877602,-1.5959400069137901,-0.822621505756782,-1.2020247968018387,-0.7545034161547352,-1.3820583441077539,0.7887437166623088,-1.3969550282889622,-0.819228304549297,-0.2226923620626536,0
-0.4804109296781468,-1.2701896826775334,-1.7473643863670183,-1.5216945315132353,-0.9277746375426011,-1.0863417965842075,-1.3840281573423698,-1.0154451211143831,-1.3434411910718398,-0.6132143719382017,0
-1.9552145727167207,-1.9885531665209217,-1.322804921400022,-1.3180390767864019,-0.2683310934334535,-1.290129031389718,-0.7771216534042084,-1.3756710084030814,-1.2791112856668463,-0.25931364466328893,0
-1.8283068953241468,-1.6616106887823632,-0.8090199192356692,-0.3450502657215191,-1.301704123086842,-1.18468596175726,-1.2577796305550382,-0.5275042127929206,-0.46627578537960124,-1.2920918344575383,1
-2.580576919958403,-1.4467661290985456,-1.0167250074442384,-1.3221597346086975,-0.31826710240966455,-1.8060296637572082,0.13052963524110814,-1.059907123694378,-1.0705809403564384,-0.9155724239131106,0
-2.1864423629002694,-1.5870241748023326,-1.502081406009592,-1.6892648912079493,-0.6958953028530259,-1.4208716065262348,-0.965296845415529,-1.2203753248447375,-0.6132929775094073,-0.48706588415028174,0
-2.132998412349497,-1.3811047960150327,-1.1546050161948231,-1.2062866126695506,-0.7047233676655373,-1.1263474787955612,0.32645920701188075,-1.0874627378504877,-1.2648981226194411,-0.5328242377902709,0
-1.9095934608396887,-1.201616507851946,-0.17259373145616663,-0.6987447208419478,-1.5622752206642174,-1.1605157477546477,-0.8983584002704122,-0.9567498351692734,-0.9247474987345864,-1.0898696480035197,1
-2.083551129413241,-1.619621134195861,-1.6108720328433783,-1.4195024138788235,-1.0048641954141868,-1.2423450958369158,-0.8900656882269223,-1.1468254062850474,-1.115983652491786,-0.41418216388430024,0
0.9326031607829557,1.2446869007076815,0.8187483326964219,0.166347887882086,-0.5760841536295087,0.6890217418514052,-0.8112753976735484,1.0339875579134263,0.3397386754794348,-1.1181845800659218,1
-2.0643053799626307,-1.0215672820169701,-1.4262384431139414,-0.7729701877925307,-1.5604354694628055,-1.5435319270617667,-1.3112479347952466,-0.934219456959067,-0.702603064753559,-1.181710074409868,1
-1.8749980098624461,-0.9409280085974583,-0.6980674402478029,-0.14280231467791218,-1.5212402000586072,-0.693876462647745,-1.185344830642957,-0.9387394519221713,-0.4622375872008546,-0.9369929354543605,1
-1.579200560436319,-0.8670457856163168,0.022807629983520962,-0.6919314685699508,-1.1003074574061427,-1.4236820730627135,-1.1630290130230263,-0.8963220741989099,-0.29421148415482207,-0.9056131688344744,1
1.4263829977586278,1.4454429458708198,-1.4113061276967882,-0.544197969089391,-0.03425420752799086,0.2880271610780573,-0.24497163222311766,-1.0815751085179344,-1.0045939840980147,0.1835385933356847,1
-1.4774764503293296,-1.2125740653314994,0.4031566524907285,-1.005549231492259,-1.2258720918459747,-0.9881476812295217,-0.998294627460119,-0.413845749691224,-0.24283486832099418,-1.3132682405378404,0
-1.1133141687422479,-1.451119723819568,-1.1335569508117664,-0.21121532686845462,-0.9888519533897593,-1.2826705336346662,-1.070752254498161,-0.28766219222842515,-0.1742143701075748,-1.4074168547357584,0
-0.44528873693639526,-0.1989959469103826,-1.25650947954613,-1.2486572710212416,-0.659394535575902,-0.11869158484583096,0.09538978134884755,-1.1708703351403138,-1.1129357780952283,0.10266114651433254,1
-1.3800780478317403,-1.199826178811603,-0.8309401661734257,-0.852908835860998,-1.2292351770111123,-1.23041308866295,-1.341988200101032,-0.8994328385869792,-1.0598882072324087,-0.9588547695275454,0
-1.6549955810157395,-1.1138774905494822,-1.0877964228354047,-1.9357231752223012,-0.3878792118965013,-0.35176535362759803,-0.8323603213258877,-1.211720642653389,-0.9773529647238248,-0.7234294352570241,1
-1.3119252730466708,-1.1133287135344028,-0.5954822638103399,-0.949442422314635,-1.3675126005721847,-0.9633046777274735,-0.9812569225482919,-0.4324076239408765,-0.22814454203891996,-1.3589968938140393,0
-1.3331308911715105,-1.2969194811565092,-1.579367530664826,-1.3635899681926191,-1.1039819407480254,-1.0098611058127023,-0.7990830853957726,-1.1629598801740682,-1.0988693049081169,-0.7739016624806901,1
0.2697189387826917,0.14143676785345705,-1.0811265826322252,-0.6037454149234003,-0.13641030987635752,-0.34656030315641134,0.03417694937555609,-0.6234802353417349,-1.0370676108993595,-0.3117166887046414,1
-1.234520696689853,-0.9805397988506982,-1.2313721490983938,-0.8790393200357904,-0.5751135788674475,-0.8303791713152788,-0.6348629114784597,-1.0025134046308695,-0.603987937446246,-0.45881368382652504,1
-1.2452173978525027,-1.4850952429635922,-0.6158068490169063,0.7715553767483612,-1.3090353698713293,-1.838799778972701,-1.1676910580063582,-0.38886631733444904,-0.7676953670934,-0.9496799835991866,0
-1.0970657912171045,-1.3791386064985098,-0.6401579081678478,-1.0271576598617727,-1.4729431324935387,-1.1515156150834076,-1.0800882278082147,-0.21500534597316465,-0.3978132470187229,-0.7408548517521175,0
-1.0512221015730303,-1.3254567726767048,-1.7236108291556753,-1.6215728983739013,-0.6124052762626796,-0.9816571342492042,-0.6895917690954579,-1.2565139964639882,-1.4915331171190798,-0.6241775303260992,1
-1.2992807991581459,-0.995989597432693,-0.14488701384763483,0.23669915178386222,-0.6765372877994239,-0.9374259643786286,-0.7007114423044021,0.27216789310191847,-0.5560422143397253,-0.9735508953474348,0
-0.9170754253419133,-0.9945616114461331,-1.1125217064598278,-1.7436477384161397,-0.5440031682562444,-1.1012875080091409,-0.46562338605428516,-0.9573772798413522,-1.3617756554845746,-0.40658839689893034,1
-1.0910142194637276,-0.9358154165574954,-1.5502554977208984,-1.3400247162743537,-0.8128198145202618,-0.7090435973083088,-0.7873321982876819,-1.0524174689113794,-0.9781451733649609,-0.8003624097124938,1
-1.1448678559117964,-1.332930125459923,-0.9529159160930066,-1.1085904584592938,-1.1063350007132369,-1.129416527128726,-0.9769439976117361,-0.8289371185595676,-0.8050993390050203,-1.1427686979673586,0
-1.0335444416607746,-0.5597136522312635,-1.2762635703322087,-1.1549112276583056,-0.8721345578327764,-0.5855896023877251,-0.7281967240091723,-1.4716296218755105,-1.028094068149085,-0.6347791933979884,1
-1.1983790396731733,-1.0629009619293879,-0.8542526381013794,-1.1369620244287404,-1.2454707479362523,-0.9215518990543354,-0.9639468592198271,-0.17970614742184027,-0.566696521656978,-1.3851061510645866,0
-0.6340114950517974,-0.8591347478260138,-0.9831247515101977,-0.9074802361147166,-0.20522023453428637,0.0786999867040281,-0.5543308511500071,-1.0231909227835532,-0.839639728264887,-0.5503298924754707,1
-0.545409901633461,-0.16488342288348948,-1.0376247633031455,-0.7181303212900231,-0.22305547265966147,-0.7775648820814802,-0.21305942428372301,-1.168086593895423,-1.2916845067219183,-0.4155611343242882,1
-1.7994921434669027,-1.4437569814637805,0.9643294611173886,-0.47989781239692464,-1.0150228250278932,-1.0114881090012589,-0.9963734917966287,-0.5270500071049702,0.21973912097141363,-0.873289728806801,0
-0.8087665810742349,-1.0507841039258592,-1.6419189879787703,-1.1897173135564079,-0.8393136294036512,-0.3164195031541579,-0.6097520162680868,-0.977163441992887,-0.9379247120652134,-0.3926419111824171,1
0.5819396212486612,-0.16281992651551916,-1.119038512029076,-1.107178081216116,0.7211127315308165,0.25939852825411897,0.19192373170993726,-1.1341196196221688,-1.2025716228017436,0.24943075939167383,1
-0.7877703863812405,-0.7780120456972559,-1.3780505106060237,-1.5392595637942572,-0.6581243527178182,-0.5315028131758378,-0.40687384605367927,-1.4837587028135866,-1.3264507399345074,-1.1067412765216254,1
-1.212073943595465,-1.5808870417566716,-0.37423185183814195,0.5916077512100826,-1.7011532669422136,-1.3671594229956778,-1.1684641292254132,-0.3858787204639604,-0.25488715008478724,-1.0044132414313958,0
-1.7451189377609295,-1.2697034910143141,-0.4750524315483342,-0.9606431611793662,-1.673616070756939,-1.392803306373139,-1.5610905017455177,-0.6278819139160794,-0.4088585366513857,-1.2092644521721836,0
-1.4024066538999314,-1.6789972723538797,-1.054610727181017,-1.0679594213919708,-1.3613178850751946,-1.0391849140925788,-1.1701601484009019,-1.0116761496266706,-0.43341843243556005,-1.8874265034065785,0
-0.7755621349722528,-1.161424866982308,-0.4733860280682072,-1.1370688920104048,-0.465799248487427,-1.3145831096212472,-0.7937396284936427,-0.14316820714994405,-0.5894826312984388,-0.6450025883350052,0
-0.9118453086090144,-0.4213810997125057,-1.0209546058374543,-1.1810439206220396,-0.6951760387816722,-0.4683975948435857,-0.5868165567802714,-0.935259503909762,-0.8536824896643235,-0.4829193745560112,1
-1.1682252778036155,-0.97999977786923,-0.027314566601512692,-0.4658240836211595,-1.096113903979379,-1.1182322889541234,-1.4373516267197597,-0.7071015929191722,-0.2951657673453524,-0.6138888630155763,0
-0.9815006189995407,-0.9449211485024712,-0.08153746871334394,0.46973470876927104,-1.126321676702945,-1.258742996864442,-1.484267893358889,0.12215024169512584,-0.3864503887402789,-1.157363054505585,0
-0.9460101060237874,-0.9617859670930143,-1.2039257149532867,-1.2698170778428903,-0.37064026039805037,-0.5164266113881706,-0.39921083245450295,-1.1474938963312111,-0.8605802594214075,-0.4487028530918713,1
-1.5976650087523752,-1.5020880146980577,-0.29437209997636704,-0.6772185772782939,-0.7899759789671019,-0.949180162753477,-1.4121528653672284,-0.26770465538031035,-0.029287238142293677,-1.2125647057082132,0
-1.6432177254440132,-0.9990278578398221,-1.2346765377973576,-0.7294262206269596,-0.8246004576724929,-1.0157808162367288,-0.8528520221703986,-0.39652214203843916,-0.514990504480013,-0.6085829576651478,0
-1.5392284543233616,-1.3396135530968971,-0.4870197451811684,-0.965011786943464,-1.459314422032885,-1.0213519199286543,-1.337994851406484,-1.0281299524374847,-0.6546801543426677,-1.008736940243516,0
-0.49142210180825924,-0.7205129912091266,-0.6918468956327178,-1.6995569963228374,-0.4212603643417463,-0.2558790168638461,-0.23389044923891314,-1.4867793547643682,-1.643648174578027,-0.9255084011546436,1
-1.366453235068931,-1.6467558527134285,-0.8333192363760158,-0.5892415356110535,-1.5662156037661863,-1.3544646077964744,-1.1615292628001244,-0.77300616411198,-1.1922919915443244,-2.0066464392168237,0
-1.160629706783645,-1.1514770693203553,-0.9861426996049241,-0.895266597095244,-1.2091202485532673,-0.8870687749698375,-1.2124973366421599,-0.45985874408746746,-0.4612066686531395,-1.1008337816200222,0
-1.4102002930912836,-1.0509810089683789,-1.444708403996617,-1.5154019491120674,-0.670830109027701,-0.672224151499947,-0.6552762501237208,-1.1624014615351415,-1.3492623740614471,-0.7889972904799221,1
-0.9142362028065305,-0.9501746937510596,-1.4420514769746655,0.12054001277072428,-1.0069384024855814,-0.30872338007108713,-0.3921886219160299,-1.1651706390618977,-1.1565790082313216,-0.5752825272264872,1
-1.7620740165957236,-1.18558489396086,-1.3362514286332032,-0.4780899499684276,-1.1490196998894613,-0.8314904193888127,-0.9147496483570492,-1.2166287995728622,-1.2046383681151362,-0.4532718699654367,1
1.0896952469325425,0.5855867074537962,-0.22316920152796962,-0.8882192238962076,0.3406675174385803,-0.6839432654522736,-0.872508343194425,0.011911447993301925,0.06560735430098753,-1.2964208930971417,0
-1.1881644509175522,-1.023378609340854,-1.2131459220632388,-0.505582244555198,-0.7453262509728158,-0.08148206497698991,-0.652089793672645,-1.2622823993407224,-1.0686213636656827,-0.9158134501276588,1
-0.9238006021436775,-0.36560929717870777,-0.3975624682599461,-1.0140452838724825,-0.7038331738774148,-1.2493876108141482,-0.758400722976052,-0.27357068932172035,-0.5118956806739131,-0.9920667948068889,0
-1.1842014016010758,-1.0025212018000946,-0.7147005745854399,-0.6333036359926252,-0.7682471982449778,-1.102684185816951,-1.4250645039586942,-0.16454995877988585,-0.7464238906504324,-0.8773064740262994,0
-1.183485436905446,-0.9988225276699658,-0.8381945542699644,-0.44204213996921166,-0.866170666649499,-0.5043244443318283,-0.829510252592672,-1.0736611801256162,-1.075049039711327,-0.7756694993684516,1
-1.721894833498066,-1.2269189922434294,-1.5841319125914333,-0.5751735110110368,-1.320086049803815,-0.771234397153697,-0.8455923096923164,-0.8323866729339872,-1.0720480069821203,-0.833139314955387,1
-1.3991264013724598,0.24461634871651108,0.3176952591299558,-1.5527752275632054,0.046199237022335284,-1.0372940418360685,-1.097558131820436,-0.37594236355989846,-0.6317697305705131,-0.9016736367718374,0
-2.115847976733365,-1.1916510682102845,-1.6528926972490274,-0.11565299148194318,-1.582974090539894,-0.28848424224022456,-0.20471096046076087,-1.1373047452487828,-1.4309257265733484,-0.23249335931234824,1
-1.7384980134763237,-0.9272996026545741,-0.7972933521056128,-1.3165233856813163,-1.1088092255340325,-1.320820544662528,-1.324467357545975,-0.7743999753931287,-1.0747846582917975,-0.9040842935823208,0
-0.6316656750008856,-1.1599063445242648,-0.8350024600875295,0.35252348796432253,-0.7375405236951222,-0.21159431044360574,-0.20003218148103416,-1.09619526659394,-0.6260334385048555,-0.44870157699354773,1
-1.4565220337327254,-0.4615950089039245,-1.210053569711884,-1.3984015713037732,-1.0102352824439522,-1.2179538802525371,-1.2497232650397907,-0.5892777979589583,-0.6674679222261508,-0.8375723532752412,0
-1.8416002947171,-0.7776339464429415,-0.7499670878086954,-1.3960981257509673,-1.1227303989652182,-1.2406386699186203,-1.3776039249867273,-0.8717209402495952,-0.808970645872342,-0.6341162228652361,0
-1.891746784604408,-1.3051885981065934,-1.229619182784035,-0.4799945507089605,-1.3969983199480707,-0.5041566548433488,-0.7263013615260828,-0.838902572376593,-1.0936675140821959,-0.8541464863625272,1
-0.3376180925176975,-0.7959237831283303,-0.5856479270627303,-0.9981993445280156,-0.1609540295285873,-1.2445519799511762,-0.92645967543309,-0.2528332712623641,-0.3968840251073652,-1.1893948155953404,0
-1.1506868232431668,-1.0136088902238651,-0.4284386133356569,-1.4720052604286895,-0.9772154524569906,-1.3011624376242932,-1.153545007906159,-0.20674313677225964,-1.2594926092186995,-0.9280133324301622,0
-1.9035410906361878,-1.5645813029638769,-0.7917533018337889,-0.6914753691614973,-1.643323993616914,-0.23029813323474546,-0.32642099282921583,-1.2772554219774608,-1.4207599406905307,-0.4914748998306992,1
-1.3365231017473551,-1.0146885833852688,-0.8157305502344531,-0.38824276672141805,-0.8964578623460343,-0.15981842472058416,0.05854849132828155,-1.2981518059555943,-0.9852294628636293,-0.6084293881725559,1
